Name_of_Campaign,Date_Campaign,Group,Division,Brand,Line,Type_of_Product,Product_Form,Formula_Number,Commercial_Shade_Name,Technical_Number,Commercial_Number,Level,Booster_Formula_Number,Alkaline_Agent,Quantity_49,Quantity_671,Developer_Strength,Developer_Formula_Number,Mixture,Processing_Time_min,Fiber_Code,Type_of_Fibre,Fiber,Percent_White,Fiber_Origin,L_Transposed,a_Transposed,b_Transposed,C_Transposed,H_Transposed,Reflect,Primary_Reflect,Secondary_Reflect
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81740 Mx1,Light Natural Brown,,506,6,,49,10.5,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,30.02,5.37,11.94,13.09,65.78,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81739 Mx1,Medium Natural Brown,,505,5,,49,10.5,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,24.77,4.09,7.34,8.4,60.87,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81739 Mx1,Medium Natural Brown,,505,5,,49,10.5,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,26.95,4.17,9.61,10.48,66.54,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81740 Mx1,Light Natural Brown,,506,6,,49,10.5,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,21.4,3.78,3.92,5.45,46.04,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81740 Mx1,Light Natural Brown,,506,6,,49,10.5,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,28.76,5.44,11,12.27,63.69,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81738 Mx1,Dark Natural Brown,,504,4,,49,8.25,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,19.33,1.34,0.79,1.56,30.52,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81738 Mx1,Dark Natural Brown,,504,4,,49,8.25,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,21.96,2.81,4.15,5.01,55.9,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81738 Mx1,Dark Natural Brown,,504,4,,49,8.25,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,22.71,2.88,5,5.77,60.06,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81739 Mx1,Medium Natural Brown,,505,5,,49,10.5,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,20.8,2.66,2.49,3.64,43.11,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81702 Mx1,Dark Brown,,4,4,,49,8.25,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,22.34,3.2,4.89,5.84,56.8,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81702 Mx1,Dark Brown,,4,4,,49,8.25,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,24.39,3.28,6.07,6.9,61.61,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81702 Mx1,Dark Brown,,4,4,,49,8.25,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,19.58,1.98,1.72,2.62,40.98,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81701 Mx1,Darkest Brown,,3,3,,49,6.75,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,18.18,1.28,0.67,1.44,27.63,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81701 Mx1,Darkest Brown,,3,3,,49,6.75,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,21.37,2.36,3.2,3.98,53.59,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81701 Mx1,Darkest Brown,,3,3,,49,6.75,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,22.46,2.87,4.48,5.32,57.36,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81717 Mx1,Red Copper,,8RR,8,,49,13.5,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,31.11,16.31,17.53,23.94,47.06,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81717 Mx1,Red Copper,,8RR,8,,49,13.5,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,33.98,19.58,21.16,28.83,47.22,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81717 Mx1,Red Copper,,8RR,8,,49,13.5,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,22.88,8.86,6.69,11.1,37.06,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81712 Mx1,Dark Red Blonde,,7RB,7,,49,12,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,31.04,11.67,14.27,18.43,50.72,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81712 Mx1,Dark Red Blonde,,7RB,7,,49,12,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,33.57,13.03,16.62,21.12,51.9,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81763 Mx1,Light Red Violet,,6RV,6,,49,11,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,20.39,5.79,2.44,6.28,22.85,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81763 Mx1,Light Red Violet,,6RV,6,,49,11,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,22.71,11.41,6.13,12.95,28.25,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81763 Mx1,Light Red Violet,,6RV,6,,49,11,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,23.67,12.86,7.05,14.67,28.73,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81712 Mx1,Dark Red Blonde,,7RB,7,,49,12,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,23.26,6.77,5.94,9.01,41.26,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81718 Mx1,Medium Red,,6R,6,,49,10.5,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,20.94,7.01,4.17,8.16,30.75,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81718 Mx1,Medium Red,,6R,6,,49,10.5,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,24.91,13.23,9.73,16.42,36.33,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81718 Mx1,Medium Red,,6R,6,,49,10.5,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,26.39,15.07,11.93,19.22,38.37,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81711 Mx1,Light Red Brown,,6RB,6,,49,10.5,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,21.72,5.01,3.34,6.02,33.69,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81711 Mx1,Light Red Brown,,6RB,6,,49,10.5,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,25.52,9.43,8.85,12.93,43.18,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81711 Mx1,Light Red Brown,,6RB,6,,49,10.5,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,26.58,10.38,10.2,14.55,44.5,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81764 Mx1,Medium Violet Red,,5VR,5,,49,10.5,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,19.92,5.64,1.98,5.98,19.34,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81764 Mx1,Medium Violet Red,,5VR,5,,49,10.5,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,23.73,10.14,3.98,10.89,21.43,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81764 Mx1,Medium Violet Red,,5VR,5,,49,10.5,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,24.82,12.68,4.36,13.41,18.98,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81694 Mx1,Medium Red Violet,,5RV,5,,49,10.5,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,18.86,4.78,1.38,4.98,16.1,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81694 Mx1,Medium Red Violet,,5RV,5,,49,10.5,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,22.03,9.91,4.4,10.84,23.94,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81694 Mx1,Medium Red Violet,,5RV,5,,49,10.5,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,23.03,11.52,5.56,12.79,25.76,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81762 Mx1,Dark Red Violet,,4RV,4,,49,10,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,19.25,3.84,0.7,3.9,10.33,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81762 Mx1,Dark Red Violet,,4RV,4,,49,10,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,20.41,7.43,2.5,7.84,18.6,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81762 Mx1,Dark Red Violet,,4RV,4,,49,10,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,21.14,8.84,3.35,9.45,20.75,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81697 Mx1,Extra Blonding Creme,,XBC,12,,49,21.75,0,20V,80663 MX 2,1+1,30,HT4,Meche,HT4,0,Caucasien,32.45,9.84,16.94,19.59,59.85,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81697 Mx1,Extra Blonding Creme,,XBC,12,,49,21.75,0,20V,80663 MX 2,1+1,30,HT6,Meche,HT6,0,Caucasien,46.53,9.73,23.68,25.6,67.66,0,Natural,Natural
CCSocolor,9/15/2004,L_OREAL,Matrix,Socolor,Socolor,Coloration Oxidation,Creme,81697 Mx1,Extra Blonding Creme,,XBC,12,,49,21.75,0,20V,80663 MX 2,1+1,30,HT8,Meche,HT8,0,Caucasien,55.18,8.05,24.02,25.33,71.47,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81285 Mx1,Ash Black,,1A,1,,49,9,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,17.73,0.22,-1.91,1.92,-83.43,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81285 Mx1,Ash Black,,1A,1,,49,9,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,17.87,0.07,-1.26,1.26,-86.82,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81784 Mx,Medium Ash Brown,,4A,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,22.43,0.54,1.87,1.95,73.89,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81784 Mx,Medium Ash Brown,,4A,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,18.69,0.38,0.29,0.48,37.35,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81961 Mx,Medium Ash Brown,,4A,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,22.25,1.37,3.32,3.59,67.58,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81961 Mx,Medium Ash Brown,,4A,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,19.95,1.23,2.41,2.71,62.96,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,80981 Mx,Medium Ash Brown,,4A,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,29.51,1.42,5.96,6.13,76.6,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,80981 Mx,Medium Ash Brown,,4A,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,23.7,1.1,3.89,4.04,74.21,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81915 Mx1,Medium Brown Mocha,,4M,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,23.21,5.77,3.68,6.84,32.53,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81915 Mx1,Medium Brown Mocha,,4M,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,19.68,4.39,1.49,4.64,18.75,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,80974 Mx,Medium Brown,,4N,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,25.77,1.82,5.75,6.03,72.44,,,
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,80974 Mx,Medium Brown,,4N,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,21.37,1.11,2.93,3.13,69.25,,,
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81251 Mx,Medium Brown,,504,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,23.17,1.7,4.82,5.11,70.57,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81251 Mx,Medium Brown,,504,4,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,19.09,0.85,1.58,1.79,61.72,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81252 Mx,Light Brown,,505,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,22.67,1.95,4.66,5.05,67.29,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81252 Mx,Light Brown,,505,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,20.13,1.44,2.8,3.15,62.78,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81254 Mx,Medium Blonde,,507,7,,49,9.5,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,35.05,3.28,11.17,11.64,73.64,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81254 Mx,Medium Blonde,,507,7,,49,9.5,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,27.3,3.16,8.83,9.38,70.31,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81253 Mx,Dark Blonde,,506,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,27.61,3.65,8.96,9.67,67.84,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81253 Mx,Dark Blonde,,506,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,25.35,3.29,7.71,8.38,66.89,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81255 Mx,Light Blonde,,508,8,,49,9.75,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,35.57,3.92,11.1,11.77,70.55,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81255 Mx,Light Blonde,,508,8,,49,9.75,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,32.9,4.66,11.98,12.85,68.74,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81662 Mx,Very Light Blonde,,509,9,,49,9.75,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,44.85,3.45,12.26,12.74,74.28,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81662 Mx,Very Light Blonde,,509,9,,49,9.75,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,42.21,3.11,12.13,12.52,75.62,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81785 Mx,Light Ash Brown,,5A,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,23.06,1.42,3.98,4.23,70.36,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81785 Mx,Light Ash Brown,,5A,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,20.11,1.18,2.21,2.51,61.9,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81928 Mx1,Light Ash Brown,,5A,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,26.92,1.65,5.8,6.03,74.12,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81928 Mx1,Light Ash Brown,,5A,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,28.07,1.45,6.06,6.23,76.54,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81942 Mx,Light Gold Gold Brown,,5GG,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,26.37,5.89,9.46,11.14,58.09,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81942 Mx,Light Gold Gold Brown,,5GG,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,24.1,5.57,7.7,9.5,54.12,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81916 Mx1,Light Brown Mocha,,5M,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,25.34,6.7,4.26,7.94,32.45,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81916 Mx1,Light Brown Mocha,,5M,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,22.29,6.29,2.93,6.94,24.98,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81136 Mx,Light Brown,,5N,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,30.61,2.47,8.21,8.57,73.26,,,
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81136 Mx,Light Brown,,5N,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,25.68,2.24,6.46,6.84,70.88,,,
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Reflect Collection,Coloration Oxidation,Creme,81036 Mx,Light Red Red Brown,,5RR,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,28.57,15.67,12.46,20.02,38.49,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Reflect Collection,Coloration Oxidation,Creme,81036 Mx,Light Red Red Brown,,5RR,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,26.96,16.39,11.92,20.27,36.03,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Reflect Collection,Coloration Oxidation,Creme,81009 Mx,Light Red Violet Brown,,5RV,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,29.49,15.16,11.08,18.78,36.16,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Reflect Collection,Coloration Oxidation,Creme,81009 Mx,Light Red Violet Brown,,5RV,5,,49,9.25,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,24.78,14.86,8.91,17.33,30.95,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81947 Mx1,Dark Ash Blonde,,6A,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,29.15,1.91,7.16,7.41,75.06,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81947 Mx1,Dark Ash Blonde,,6A,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,24.54,1.69,5.21,5.48,72.03,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81967 Mx,Dark Gold Blonde,,6G,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,31.41,4.91,13.84,14.69,70.47,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81967 Mx,Dark Gold Blonde,,6G,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,26.61,4.59,11.33,12.22,67.95,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,80989 Mx,Dark Gold Blonde,,6G,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,31.31,4.52,12.65,13.43,70.34,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,80989 Mx,Dark Gold Blonde,,6G,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,26.61,5.05,10.34,11.51,63.97,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Reflect Collection,Coloration Oxidation,Creme,81958 Mx,Dark Gold Gold Blonde,,6GG,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,35.65,6.35,16.21,17.41,68.61,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Reflect Collection,Coloration Oxidation,Creme,81958 Mx,Dark Gold Gold Blonde,,6GG,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BP,Meche,BP,90,Caucasien,31.16,6.99,15.61,17.1,65.88,0,Natural,Natural
CCSocolor Beauty,10/15/2004,L_OREAL,Matrix,Socolor Beauty,Blended Natural Collection,Coloration Oxidation,Creme,81917 Mx1,Dark Blonde Mocha,,6M,6,,49,9.5,0,20V,80663 MX 2,1+1,30,BN,Meche,BN,90,Caucasien,32.02,6.43,9.33,11.33,55.43,0,Natural,Natural
