Name_of_Campaign,Date_Campaign,Group,Division,Brand,Line,Type_of_Product,Product_Form,Formula_Number,Commercial_Shade_Name,Technical_Number,Commercial_Number,Level,Booster_Formula_Number,Alkaline_Agent,Quantity_49,Quantity_671,Developer_Strength,Developer_Formula_Number,Mixture,Processing_Time_min,Fiber_Code,Type_of_Fibre,Fiber,Percent_White,Fiber_Origin,L_Transposed,a_Transposed,b_Transposed,C_Transposed,H_Transposed,Reflect,Primary_Reflect,Secondary_Reflect
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Deep,Coloration Oxidation,Creme,,Matt Brown,,,,,49,,0,15V,,1+1.5,30,HT4,Meche,HT4,0,Asiatique,19.49,2.38,2.01,3.12,40.18,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Deep,Coloration Oxidation,Creme,,Matt Brown,,,,,49,,0,15V,,1+1.5,30,HT4Deco,Meche,SA20,0,Asiatique,20.82,3.38,3.95,5.2,49.45,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Deep,Coloration Oxidation,Creme,,Matt Brown,,,,,49,,0,15V,,1+1.5,30,HT4,Meche,HT4,0,Asiatique,18.02,1.36,0.75,1.55,28.88,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Deep,Coloration Oxidation,Creme,,Matt Brown,,,,,49,,0,15V,,1+1.5,30,HT4Deco,Meche,SA20,0,Asiatique,19.07,2.65,2.62,3.73,44.67,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Deep,Coloration Oxidation,Creme,,Matt Brown,,,,,49,,0,15V,,1+1.5,30,HT4,Meche,HT4,0,Asiatique,18.45,1.19,0.58,1.32,25.98,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Deep,Coloration Oxidation,Creme,,Matt Brown,,,,,49,,0,15V,,1+1.5,30,HT4Deco,Meche,SA20,0,Asiatique,18.5,1.66,1.24,2.07,36.76,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Deep,Coloration Oxidation,Creme,,Natural Brown,,,,,49,,0,15V,,1+1.5,30,HT4,Meche,HT4,0,Asiatique,18.14,0.74,-0.02,0.74,-1.55,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Deep,Coloration Oxidation,Creme,,Natural Brown,,,,,49,,0,15V,,1+1.5,30,HT4Deco,Meche,SA20,0,Asiatique,17.76,1.29,0.85,1.54,33.38,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Deep,Coloration Oxidation,Creme,,Natural Brown,,,,,49,,0,15V,,1+1.5,30,HT4,Meche,HT4,0,Asiatique,17.54,0.43,-0.39,0.58,-42.21,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Deep,Coloration Oxidation,Creme,,Natural Brown,,,,,49,,0,15V,,1+1.5,30,HT4Deco,Meche,SA20,0,Asiatique,17.66,0.44,-0.24,0.5,-28.61,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Pure,Coloration Oxidation,Creme,,Blue Violet,,,,,49,,0,15V,,1+1.5,30,HT4,Meche,HT4,0,Asiatique,17.61,2.24,-0.36,2.27,-9.13,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Pure,Coloration Oxidation,Creme,,Blue Violet,,,,,49,,0,15V,,1+1.5,30,HT4Deco,Meche,SA20,0,Asiatique,18.57,3.21,-0.51,3.25,-9.03,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Pure,Coloration Oxidation,Creme,,Red Violet,,,,,49,,0,15V,,1+1.5,30,HT4Deco,Meche,SA20,0,Asiatique,19.73,6.54,2.15,6.88,18.2,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Brown,Coloration Oxidation,Creme,,Brown,,,,,49,,0,15V,,1+1.5,30,HT4,Meche,HT4,0,Asiatique,20.78,4.07,4.14,5.81,45.49,,,
CCNewKolestonPerfect,8/9/2005,P_G,Wella,Koleston Perfect,Brown,Coloration Oxidation,Creme,,Brown,,,,,49,,0,15V,,1+1.5,30,HT4Deco,Meche,SA20,0,Asiatique,26.53,7.04,9.87,12.12,54.5,,,
